ride_id,started_at,ended_at,start_station_id,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
093BB406C534DC8A,2023-11-02 14:29:35,2023-11-02 14:52:30,6345.08,6518.08,40.748085499,-73.97441864,40.75375,-73.88423,member
7D1623261F530147,2023-11-05 16:58:21,2023-11-05 17:18:34,7149.05,6551.11,40.7746671,-73.98470567,40.75354681867074,-73.97896572947502,member
D906B9FDC0A23CEF,2023-11-23 10:33:48,2023-11-23 10:35:12,3943.03,4016.03,40.67113,-73.94222,40.67308,-73.94191,member
351BF2A05B5BE7AF,2023-11-26 07:50:47,2023-11-26 07:54:07,6345.08,6551.11,40.748146296,-73.974123597,40.75354681867074,-73.97896572947502,member
A4DC82A68F8DAB47,2023-11-25 21:22:46,2023-11-25 21:27:38,6345.08,6551.11,40.748013377,-73.974191785,40.75354681867074,-73.97896572947502,member
279D0E8553890993,2023-11-27 19:53:41,2023-11-27 20:02:44,4010.13,4437.09,40.67487061,-73.971233964,40.68737247650719,-73.98176059126854,member
78EBCE4B9C52EA09,2023-11-20 22:57:28,2023-11-20 23:11:42,7149.05,7386.10,40.774649501,-73.984624028,40.7862586,-73.94552579,member
4DED6F5E9FEBB2E3,2023-11-19 07:40:20,2023-11-19 07:43:48,6345.08,6551.11,40.748115182,-73.974082112,40.75354681867074,-73.97896572947502,member
A4533166706DF344,2023-11-11 10:52:16,2023-11-11 11:02:46,6659.01,6551.11,40.75714758,-73.97207836,40.75354681867074,-73.97896572947502,member
79143DC60EA0BA6F,2023-11-12 07:37:32,2023-11-12 07:40:34,6345.08,6551.11,40.748124003,-73.974172831,40.75354681867074,-73.97896572947502,member
B441879782DF359F,2023-11-07 06:13:33,2023-11-07 06:29:29,6331.01,5532.01,40.749156,-73.9916,40.72362738,-73.99949601,member
4F68896C07F711FE,2023-11-15 18:52:35,2023-11-15 19:00:00,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,member
C0136C815602EBE1,2023-11-23 23:07:33,2023-11-23 23:44:41,6331.01,7716.19,40.749156,-73.9916,40.806414,-73.936085,member
8355EEDF883CCB86,2023-11-15 12:16:04,2023-11-15 12:35:40,6331.01,7288.04,40.749156,-73.9916,40.78057799010334,-73.98562431335449,member
FAFF3445C3E5A2C4,2023-11-28 17:37:51,2023-11-28 17:46:27,6331.01,6551.11,40.748198986,-73.992389321,40.75354681867074,-73.97896572947502,member
54A8FEFED32B4873,2023-11-08 16:50:50,2023-11-08 16:58:14,6331.01,5914.08,40.749156,-73.9916,40.735238,-74.000271,member
9737C861C406403C,2023-11-05 17:17:42,2023-11-05 17:40:22,7149.05,5114.08,40.774585724,-73.984720469,40.709957,-74.016538,member
E4FFA6BBAC709242,2023-11-05 10:40:00,2023-11-05 10:50:32,5190.09,5114.08,40.711427808,-73.986746669,40.709957,-74.016538,member
82FE05984EF249D3,2023-11-02 17:21:11,2023-11-02 17:26:12,6331.01,6551.11,40.749206424,-73.991912603,40.75354681867074,-73.97896572947502,member
F5C91C9B85184324,2023-11-30 18:30:03,2023-11-30 18:35:21,6331.01,6551.11,40.748928785,-73.991962314,40.75354681867074,-73.97896572947502,member
31017B0D08CA8362,2023-11-01 18:21:42,2023-11-01 18:26:52,6331.01,6551.11,40.748632193,-73.991988897,40.75354681867074,-73.97896572947502,member
263BD6BE3FDC46B9,2023-11-15 17:16:30,2023-11-15 17:21:54,6331.01,6551.11,40.749270558,-73.991523147,40.75354681867074,-73.97896572947502,member
52CE57AF6B38A323,2023-11-27 21:03:57,2023-11-27 21:09:28,6654.05,6518.08,40.757522821,-73.901583672,40.75375,-73.88423,member
5ABAC76DFA1BC182,2023-11-03 22:47:45,2023-11-03 23:04:29,7149.05,7688.12,40.7746671,-73.98470567,40.805159,-73.954692,member
62A5B21627C0A928,2023-11-05 15:09:29,2023-11-05 15:14:14,6520.06,6662.09,40.75437355,-73.919489264,40.75767234025041,-73.90769943594933,member
83E2F815EF3C3938,2023-11-08 22:49:28,2023-11-08 22:50:50,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
DBD8B36FD488A704,2023-11-08 22:56:39,2023-11-08 22:57:39,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
8E0C32C671CF3E08,2023-11-08 22:53:21,2023-11-08 22:54:30,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
FFF6A063ACBDFBC3,2023-11-08 22:46:00,2023-11-08 22:47:17,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
37D7DB3821373C9A,2023-11-08 17:43:57,2023-11-08 17:51:40,6331.01,5914.08,40.749156,-73.9916,40.735238,-74.000271,member
8B154D69E68A386F,2023-11-27 08:13:38,2023-11-27 08:17:58,6345.08,6551.11,40.74803319428767,-73.973827958107,40.75354681867074,-73.97896572947502,member
F42A2783A4A5A45A,2023-11-09 17:49:01,2023-11-09 17:57:24,6331.01,5914.08,40.749156,-73.9916,40.735238,-74.000271,member
6CE7AD1DC7E5699E,2023-11-07 16:39:14,2023-11-07 16:44:32,6654.05,6662.09,40.757525,-73.901614,40.75767234025041,-73.90769943594933,member
EC840D494E86D20A,2023-11-28 08:08:31,2023-11-28 08:12:53,6345.08,6551.11,40.74803319428767,-73.973827958107,40.75354681867074,-73.97896572947502,member
D7F7F9E17C728C29,2023-11-30 09:04:13,2023-11-30 09:09:35,6345.08,6551.11,40.74803319428767,-73.973827958107,40.75354681867074,-73.97896572947502,member
0FAC5A206CA008F1,2023-11-10 21:14:31,2023-11-10 21:25:53,6331.01,5914.08,40.749156,-73.9916,40.735238,-74.000271,member
8DA4534BAAEB58E5,2023-11-03 00:07:22,2023-11-03 00:36:33,6331.01,5190.07,40.748554826,-73.992109418,40.71269042,-73.98776323,member
9E6117612F028FF9,2023-11-10 12:40:22,2023-11-10 12:43:13,6659.01,6551.11,40.757743835,-73.972504735,40.75354681867074,-73.97896572947502,member
126FA7C9C3E533B7,2023-11-03 12:42:55,2023-11-03 12:47:58,6659.01,6551.11,40.756983042,-73.97360909,40.75354681867074,-73.97896572947502,member
00211E07B26A660D,2023-11-16 17:49:18,2023-11-16 18:20:54,5198.04,6551.11,40.71076228,-73.99400398,40.75354681867074,-73.97896572947502,member
FA214D4CB112FA2D,2023-11-23 10:40:53,2023-11-23 10:49:35,4010.13,4437.09,40.674975753,-73.971186161,40.68737247650719,-73.98176059126854,member
B3187DFBFE8A7A9D,2023-11-11 14:08:05,2023-11-11 14:40:07,6115.09,5114.08,40.74275382865903,-74.00747358798981,40.709957,-74.016538,member
8FDB8F38438C47D2,2023-11-17 14:32:57,2023-11-17 14:51:13,5190.09,5114.08,40.711471394469264,-73.98672603070736,40.709957,-74.016538,member
91B3AAAC1CF2E2AD,2023-11-09 11:21:27,2023-11-09 11:27:22,3263.01,3166.03,40.649558544,-73.963170171,40.645074,-73.979681,member
606C7E1AB8BB869B,2023-11-22 11:36:26,2023-11-22 11:40:32,7149.05,7288.04,40.774659276,-73.984652638,40.78057799010334,-73.98562431335449,member
D267593FFDED05DA,2023-11-22 13:43:22,2023-11-22 13:51:52,7149.05,6551.11,40.774360061,-73.984478593,40.75354681867074,-73.97896572947502,member
48747C6ABA510BD0,2023-11-19 22:27:43,2023-11-19 22:30:21,4596.05,4437.09,40.69221589,-73.9842844,40.68737247650719,-73.98176059126854,member
4C3E7338DD033F2A,2023-11-29 18:53:15,2023-11-29 19:20:54,6659.01,5406.04,40.757347584,-73.972203732,40.71926081,-73.98178024,member
3A5132A6E12E2F3F,2023-11-26 11:34:19,2023-11-26 12:03:34,5190.09,5114.08,40.711471394469264,-73.98672603070736,40.709957,-74.016538,member
96FC005EC184950B,2023-11-04 14:07:50,2023-11-04 15:19:47,4010.13,7288.04,40.674842238,-73.97126317,40.78057799010334,-73.98562431335449,member
D3150E77A58F69D6,2023-11-24 10:47:26,2023-11-24 10:54:39,4151.01,4437.09,40.678644657,-73.996018291,40.68737247650719,-73.98176059126854,member
64C97AA6057312E1,2023-11-19 10:23:37,2023-11-19 10:28:00,7149.05,7288.04,40.7746671,-73.98470567,40.78057799010334,-73.98562431335449,member
344F3CE50AA7EA20,2023-11-22 20:10:03,2023-11-22 20:21:51,6860.12,6551.11,40.76480186,-73.962183952,40.75354681867074,-73.97896572947502,member
4F02798DFAE76190,2023-11-14 09:06:20,2023-11-14 09:13:33,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,member
5934B93DC36CE473,2023-11-14 10:45:43,2023-11-14 10:59:44,7149.05,7688.12,40.774505258,-73.984416723,40.805159,-73.954692,member
7414481EB9D4D101,2023-11-01 09:07:21,2023-11-01 09:15:43,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,member
372F480AAF4ABA0D,2023-11-12 12:07:26,2023-11-12 12:11:52,3263.01,3256.04,40.64958,-73.96316,40.64796,-73.9556,member
D10B5CF2B3E2C57A,2023-11-25 09:00:53,2023-11-25 09:21:26,8646.02,8175.06,40.86814,-73.88145,40.837576,-73.910489,member
56923F7BCAD6164D,2023-11-15 18:33:16,2023-11-15 19:18:10,4765.07,4994.10,40.69812,-73.90271,40.70413,-73.90737,member
08F2E20A1706C2B8,2023-11-20 22:06:26,2023-11-20 22:37:08,4596.05,4856.05,40.692251921,-73.984073758,40.70108,-73.9179,member
E3BB195473626440,2023-11-05 14:21:16,2023-11-05 14:37:32,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
F43A81E58B8CE07A,2023-11-07 14:27:13,2023-11-07 14:47:24,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
360543FA8142A310,2023-11-11 22:09:33,2023-11-11 22:22:07,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
82D880A278E59B2B,2023-11-02 11:59:03,2023-11-02 12:07:31,6345.08,6551.11,40.74803319428767,-73.973827958107,40.75354681867074,-73.97896572947502,member
417934F30AEA743C,2023-11-13 08:55:00,2023-11-13 08:56:06,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
112AEF2DB852554D,2023-11-05 15:28:57,2023-11-05 15:35:34,3943.03,4016.03,40.671140671,-73.942326784,40.67308,-73.94191,member
ED010824940E69A6,2023-11-30 17:33:07,2023-11-30 17:48:53,8092.06,7688.12,40.832058787,-73.919841051,40.805159,-73.954692,member
D3F3916B93AA16FC,2023-11-20 18:41:14,2023-11-20 19:02:30,7149.05,7658.13,40.774484038,-73.984680533,40.8038654,-73.9559308,member
52457C7263613EF9,2023-11-12 20:36:35,2023-11-12 20:41:32,3263.01,3166.03,40.649783492,-73.963224292,40.645074,-73.979681,member
9B31B421B1BD7962,2023-11-12 14:41:19,2023-11-12 14:46:56,8092.06,8141.05,40.83196,-73.91956,40.835122799036405,-73.91196817159653,member
62C7EFF85C7B83F9,2023-11-29 18:11:50,2023-11-29 18:38:17,6331.01,5470.02,40.749156,-73.9916,40.71996118117138,-74.00844320654869,member
17B63B120B337B23,2023-11-04 16:20:54,2023-11-04 16:33:40,7149.05,7658.13,40.774548173,-73.984782815,40.8038654,-73.9559308,member
31808AAD91009800,2023-11-20 12:44:42,2023-11-20 12:51:04,4765.07,4904.03,40.69812,-73.90271,40.70204,-73.89288,member
2F87A2058C8706B5,2023-11-26 12:33:50,2023-11-26 13:07:26,6345.08,7658.13,40.748199105,-73.974038482,40.8038654,-73.9559308,member
7A909DBCC5D81A86,2023-11-01 16:06:57,2023-11-01 16:10:19,4596.05,4437.09,40.69221589,-73.9842844,40.68737247650719,-73.98176059126854,member
24E73143DA81676F,2023-11-17 14:27:26,2023-11-17 14:30:07,4596.05,4437.09,40.69221589,-73.9842844,40.68737247650719,-73.98176059126854,member
F5F45F6F9F50BB0F,2023-11-25 18:00:13,2023-11-25 18:11:38,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,casual
AC8A2B8311E17D85,2023-11-06 10:35:01,2023-11-06 11:08:18,6331.01,6551.11,40.749156,-73.9916,40.75354681867074,-73.97896572947502,casual
A0E73BBD9A9D0590,2023-11-20 04:38:07,2023-11-20 04:43:08,6331.01,6551.11,40.74870491,-73.991588831,40.75354681867074,-73.97896572947502,casual
33C739B7CAD80303,2023-11-14 09:19:03,2023-11-14 09:22:10,5190.09,5190.07,40.711471394469264,-73.98672603070736,40.71269042,-73.98776323,member
520BC06D1546FD6F,2023-11-19 10:07:47,2023-11-19 10:17:31,4010.13,4437.09,40.67497766,-73.971182108,40.68737247650719,-73.98176059126854,member
07A1AF842108C9C9,2023-11-26 13:32:43,2023-11-26 13:35:45,4765.07,4735.03,40.69812,-73.90271,40.69811,-73.90904,member
49A0DCCDEF2C626D,2023-11-26 14:07:15,2023-11-26 14:10:11,4765.07,4735.03,40.69812,-73.90271,40.69811,-73.90904,member
33C1724B471DDFC2,2023-11-26 14:37:10,2023-11-26 14:40:33,4765.07,4735.03,40.69812,-73.90271,40.69811,-73.90904,member
914ACEBF99DF23DB,2023-11-29 17:08:32,2023-11-29 17:16:13,6331.01,6551.11,40.749034286,-73.992117524,40.75354681867074,-73.97896572947502,member
